timestamp,open_price,high_price,low_price,close_price,volume,timestamp2,open_date,open_time
2025-04-27 03:15:00+00:00,94381.43,94451.98,94188.58,94247.98,9.60598,2025-04-27 00:15:00-03:00,2025-04-27,00:15:00
2025-04-27 03:30:00+00:00,94247.99,94320.0,94196.0,94294.21,11.06522,2025-04-27 00:30:00-03:00,2025-04-27,00:30:00
2025-04-27 03:45:00+00:00,94294.01,94326.11,94173.6,94198.01,8.5057,2025-04-27 00:45:00-03:00,2025-04-27,00:45:00
2025-04-27 04:00:00+00:00,94198.0,94311.99,94160.0,94308.49,6.74155,2025-04-27 01:00:00-03:00,2025-04-27,01:00:00
2025-04-27 04:15:00+00:00,94308.5,94329.0,94241.95,94241.96,6.29481,2025-04-27 01:15:00-03:00,2025-04-27,01:15:00
2025-04-27 04:30:00+00:00,94241.96,94246.64,94126.04,94132.01,8.76023,2025-04-27 01:30:00-03:00,2025-04-27,01:30:00
2025-04-27 04:45:00+00:00,94132.01,94172.0,94037.01,94045.53,13.86689,2025-04-27 01:45:00-03:00,2025-04-27,01:45:00
2025-04-27 05:00:00+00:00,94045.52,94200.0,94025.17,94067.99,18.56243,2025-04-27 02:00:00-03:00,2025-04-27,02:00:00
2025-04-27 05:15:00+00:00,94067.99,94164.0,93702.95,93827.99,78.04084,2025-04-27 02:15:00-03:00,2025-04-27,02:15:00
2025-04-27 05:30:00+00:00,93827.99,94000.0,93667.65,93965.91,28.59874,2025-04-27 02:30:00-03:00,2025-04-27,02:30:00
2025-04-27 05:45:00+00:00,93965.91,94041.06,93891.97,93945.99,15.03528,2025-04-27 02:45:00-03:00,2025-04-27,02:45:00
2025-04-27 06:00:00+00:00,93946.0,94090.0,93927.95,94050.56,42.34942,2025-04-27 03:00:00-03:00,2025-04-27,03:00:00
2025-04-27 06:15:00+00:00,94050.56,94124.0,93988.01,94041.83,12.17895,2025-04-27 03:15:00-03:00,2025-04-27,03:15:00
2025-04-27 06:30:00+00:00,94041.83,94041.83,93961.19,93982.23,9.95769,2025-04-27 03:30:00-03:00,2025-04-27,03:30:00
2025-04-27 06:45:00+00:00,93982.23,94062.0,93904.81,94048.01,80.19109,2025-04-27 03:45:00-03:00,2025-04-27,03:45:00
2025-04-27 07:00:00+00:00,94048.02,94133.99,93962.01,94040.02,38.46846,2025-04-27 04:00:00-03:00,2025-04-27,04:00:00
2025-04-27 07:15:00+00:00,94040.02,94163.06,94038.04,94136.02,16.82641,2025-04-27 04:15:00-03:00,2025-04-27,04:15:00
2025-04-27 07:30:00+00:00,94136.96,94168.76,94062.01,94094.0,8.38699,2025-04-27 04:30:00-03:00,2025-04-27,04:30:00
2025-04-27 07:45:00+00:00,94095.98,94178.54,94040.03,94096.22,16.57514,2025-04-27 04:45:00-03:00,2025-04-27,04:45:00
2025-04-27 08:00:00+00:00,94096.22,94219.99,94041.62,94188.0,42.30569,2025-04-27 05:00:00-03:00,2025-04-27,05:00:00
2025-04-27 08:15:00+00:00,94187.99,94276.92,94129.15,94229.99,16.02575,2025-04-27 05:15:00-03:00,2025-04-27,05:15:00
2025-04-27 08:30:00+00:00,94229.99,94284.09,94168.0,94283.99,13.17422,2025-04-27 05:30:00-03:00,2025-04-27,05:30:00
2025-04-27 08:45:00+00:00,94283.99,94345.77,94218.55,94227.74,16.94215,2025-04-27 05:45:00-03:00,2025-04-27,05:45:00
2025-04-27 09:00:00+00:00,94227.74,94230.0,94150.0,94150.04,12.48129,2025-04-27 06:00:00-03:00,2025-04-27,06:00:00
2025-04-27 09:15:00+00:00,94150.03,94237.98,94150.0,94150.01,6.8113,2025-04-27 06:15:00-03:00,2025-04-27,06:15:00
2025-04-27 09:30:00+00:00,94150.0,94263.44,94150.0,94259.98,11.85302,2025-04-27 06:30:00-03:00,2025-04-27,06:30:00
2025-04-27 09:45:00+00:00,94259.98,94259.99,94150.0,94186.01,4.86598,2025-04-27 06:45:00-03:00,2025-04-27,06:45:00
2025-04-27 10:00:00+00:00,94186.0,94220.0,94130.0,94155.95,34.7273,2025-04-27 07:00:00-03:00,2025-04-27,07:00:00
2025-04-27 10:15:00+00:00,94155.94,94164.34,94050.01,94054.01,9.80679,2025-04-27 07:15:00-03:00,2025-04-27,07:15:00
2025-04-27 10:30:00+00:00,94054.02,94086.0,93968.03,94053.98,13.89201,2025-04-27 07:30:00-03:00,2025-04-27,07:30:00
2025-04-27 10:45:00+00:00,94053.98,94082.0,94000.0,94078.15,15.08785,2025-04-27 07:45:00-03:00,2025-04-27,07:45:00
2025-04-27 11:00:00+00:00,94078.15,94110.1,93973.3,93990.01,13.49604,2025-04-27 08:00:00-03:00,2025-04-27,08:00:00
2025-04-27 11:15:00+00:00,93988.06,94032.0,93912.43,93974.0,17.58015,2025-04-27 08:15:00-03:00,2025-04-27,08:15:00
2025-04-27 11:30:00+00:00,93974.0,94074.0,93930.01,93948.01,14.0031,2025-04-27 08:30:00-03:00,2025-04-27,08:30:00
2025-04-27 11:45:00+00:00,93948.0,94054.0,93928.0,93944.01,9.05035,2025-04-27 08:45:00-03:00,2025-04-27,08:45:00
2025-04-27 12:00:00+00:00,93942.01,93953.97,93850.01,93858.0,14.25439,2025-04-27 09:00:00-03:00,2025-04-27,09:00:00
2025-04-27 12:15:00+00:00,93858.01,93903.99,93809.95,93809.95,11.49155,2025-04-27 09:15:00-03:00,2025-04-27,09:15:00
2025-04-27 12:30:00+00:00,93809.95,93908.8,93715.99,93884.01,34.18968,2025-04-27 09:30:00-03:00,2025-04-27,09:30:00
2025-04-27 12:45:00+00:00,93882.82,94014.99,93754.12,93775.99,24.12119,2025-04-27 09:45:00-03:00,2025-04-27,09:45:00
2025-04-27 13:00:00+00:00,93774.96,93908.87,93662.47,93871.83,56.06163,2025-04-27 10:00:00-03:00,2025-04-27,10:00:00
2025-04-27 13:15:00+00:00,93871.83,93939.99,93732.62,93856.89,69.69595,2025-04-27 10:15:00-03:00,2025-04-27,10:15:00
2025-04-27 13:30:00+00:00,93856.89,94063.2,93830.0,94006.01,22.45006,2025-04-27 10:30:00-03:00,2025-04-27,10:30:00
2025-04-27 13:45:00+00:00,94006.0,94120.0,93939.96,94100.01,13.7956,2025-04-27 10:45:00-03:00,2025-04-27,10:45:00
2025-04-27 14:00:00+00:00,94104.7,94140.69,93964.01,93989.99,14.81192,2025-04-27 11:00:00-03:00,2025-04-27,11:00:00
2025-04-27 14:15:00+00:00,93989.99,94208.39,93989.99,94084.98,39.68104,2025-04-27 11:15:00-03:00,2025-04-27,11:15:00
2025-04-27 14:30:00+00:00,94084.99,94160.0,94042.0,94044.0,9.17561,2025-04-27 11:30:00-03:00,2025-04-27,11:30:00
2025-04-27 14:45:00+00:00,94046.35,94071.31,93984.98,94017.01,8.03576,2025-04-27 11:45:00-03:00,2025-04-27,11:45:00
2025-04-27 15:00:00+00:00,94017.01,94038.0,93875.95,93900.0,40.97771,2025-04-27 12:00:00-03:00,2025-04-27,12:00:00
2025-04-27 15:15:00+00:00,93900.0,94000.0,93828.53,93828.53,57.34677,2025-04-27 12:15:00-03:00,2025-04-27,12:15:00
2025-04-27 15:30:00+00:00,93828.53,93906.47,93824.0,93906.47,16.29619,2025-04-27 12:30:00-03:00,2025-04-27,12:30:00
2025-04-27 15:45:00+00:00,93906.47,93968.49,93906.46,93929.4,6.70669,2025-04-27 12:45:00-03:00,2025-04-27,12:45:00
2025-04-27 16:00:00+00:00,93929.41,93960.0,93890.0,93951.98,5.44668,2025-04-27 13:00:00-03:00,2025-04-27,13:00:00
2025-04-27 16:15:00+00:00,93951.98,93951.98,93812.0,93872.0,10.61863,2025-04-27 13:15:00-03:00,2025-04-27,13:15:00
2025-04-27 16:30:00+00:00,93872.0,93910.0,93770.01,93905.98,13.59888,2025-04-27 13:30:00-03:00,2025-04-27,13:30:00
2025-04-27 16:45:00+00:00,93905.98,93950.0,93760.0,93916.0,21.98377,2025-04-27 13:45:00-03:00,2025-04-27,13:45:00
2025-04-27 17:00:00+00:00,93916.0,94165.0,93832.0,94129.98,52.16251,2025-04-27 14:00:00-03:00,2025-04-27,14:00:00
2025-04-27 17:15:00+00:00,94128.32,94195.35,94064.0,94088.0,10.94845,2025-04-27 14:15:00-03:00,2025-04-27,14:15:00
2025-04-27 17:30:00+00:00,94088.1,94129.99,94018.0,94075.98,5.39201,2025-04-27 14:30:00-03:00,2025-04-27,14:30:00
2025-04-27 17:45:00+00:00,94075.98,94133.99,94038.0,94078.61,7.17766,2025-04-27 14:45:00-03:00,2025-04-27,14:45:00
2025-04-27 18:00:00+00:00,94078.61,94194.0,94023.6,94193.99,8.51464,2025-04-27 15:00:00-03:00,2025-04-27,15:00:00
2025-04-27 18:15:00+00:00,94194.0,94249.99,94168.01,94206.0,11.25984,2025-04-27 15:15:00-03:00,2025-04-27,15:15:00
2025-04-27 18:30:00+00:00,94206.0,94449.86,94206.0,94405.98,52.37751,2025-04-27 15:30:00-03:00,2025-04-27,15:30:00
2025-04-27 18:45:00+00:00,94405.98,94426.54,94306.0,94321.99,15.35815,2025-04-27 15:45:00-03:00,2025-04-27,15:45:00
2025-04-27 19:00:00+00:00,94322.0,94350.5,94282.01,94288.0,9.59828,2025-04-27 16:00:00-03:00,2025-04-27,16:00:00
2025-04-27 19:15:00+00:00,94288.0,94387.68,94236.0,94372.0,10.88289,2025-04-27 16:15:00-03:00,2025-04-27,16:15:00
2025-04-27 19:30:00+00:00,94372.01,94463.75,94354.01,94409.04,14.15525,2025-04-27 16:30:00-03:00,2025-04-27,16:30:00
2025-04-27 19:45:00+00:00,94409.05,94470.98,94409.05,94470.0,10.56418,2025-04-27 16:45:00-03:00,2025-04-27,16:45:00
2025-04-27 20:00:00+00:00,94470.0,94470.98,94317.69,94344.48,14.7548,2025-04-27 17:00:00-03:00,2025-04-27,17:00:00
2025-04-27 20:15:00+00:00,94344.48,94406.0,94290.01,94319.26,8.9563,2025-04-27 17:15:00-03:00,2025-04-27,17:15:00
2025-04-27 20:30:00+00:00,94319.26,94405.81,94319.26,94362.02,8.1958,2025-04-27 17:30:00-03:00,2025-04-27,17:30:00
2025-04-27 20:45:00+00:00,94362.01,94424.0,94298.0,94298.0,4.32931,2025-04-27 17:45:00-03:00,2025-04-27,17:45:00
2025-04-27 21:00:00+00:00,94298.01,94301.98,94228.65,94228.65,9.37496,2025-04-27 18:00:00-03:00,2025-04-27,18:00:00
2025-04-27 21:15:00+00:00,94228.65,94390.66,94201.96,94390.66,10.08787,2025-04-27 18:15:00-03:00,2025-04-27,18:15:00
2025-04-27 21:30:00+00:00,94390.66,94537.58,94390.65,94529.59,11.26539,2025-04-27 18:30:00-03:00,2025-04-27,18:30:00
2025-04-27 21:45:00+00:00,94529.6,94583.31,94347.95,94361.99,10.88286,2025-04-27 18:45:00-03:00,2025-04-27,18:45:00
2025-04-27 22:00:00+00:00,94361.99,94368.78,93927.43,93953.99,58.43593,2025-04-27 19:00:00-03:00,2025-04-27,19:00:00
2025-04-27 22:15:00+00:00,93953.99,94046.96,93837.07,93856.86,37.53339,2025-04-27 19:15:00-03:00,2025-04-27,19:15:00
2025-04-27 22:30:00+00:00,93856.86,94009.12,93678.99,94007.99,28.26269,2025-04-27 19:30:00-03:00,2025-04-27,19:30:00
2025-04-27 22:45:00+00:00,94007.99,94044.58,93952.36,93975.98,11.3215,2025-04-27 19:45:00-03:00,2025-04-27,19:45:00
2025-04-27 23:00:00+00:00,93975.99,93975.99,93724.01,93746.0,22.92221,2025-04-27 20:00:00-03:00,2025-04-27,20:00:00
2025-04-27 23:15:00+00:00,93743.65,93888.0,93693.22,93858.01,15.69357,2025-04-27 20:15:00-03:00,2025-04-27,20:15:00
2025-04-27 23:30:00+00:00,93858.01,93920.48,93744.0,93754.0,7.18676,2025-04-27 20:30:00-03:00,2025-04-27,20:30:00
2025-04-27 23:45:00+00:00,93754.0,93844.0,93722.01,93777.59,8.76104,2025-04-27 20:45:00-03:00,2025-04-27,20:45:00
2025-04-28 00:00:00+00:00,93777.6,93828.0,93324.0,93460.0,74.10757,2025-04-27 21:00:00-03:00,2025-04-27,21:00:00
2025-04-28 00:15:00+00:00,93461.94,93630.0,93377.93,93615.62,33.16462,2025-04-27 21:15:00-03:00,2025-04-27,21:15:00
2025-04-28 00:30:00+00:00,93623.99,93827.99,93576.23,93645.08,28.00729,2025-04-27 21:30:00-03:00,2025-04-27,21:30:00
2025-04-28 00:45:00+00:00,93645.09,93685.99,93419.32,93458.0,19.69441,2025-04-27 21:45:00-03:00,2025-04-27,21:45:00
2025-04-28 01:00:00+00:00,93457.99,93627.99,93250.0,93373.99,66.59571,2025-04-27 22:00:00-03:00,2025-04-27,22:00:00
2025-04-28 01:15:00+00:00,93374.0,93381.98,92981.37,93081.72,68.42608,2025-04-27 22:15:00-03:00,2025-04-27,22:15:00
2025-04-28 01:30:00+00:00,93081.71,93135.98,92850.38,92942.0,45.87048,2025-04-27 22:30:00-03:00,2025-04-27,22:30:00
2025-04-28 01:45:00+00:00,92944.25,93072.76,92843.52,92983.99,24.20161,2025-04-27 22:45:00-03:00,2025-04-27,22:45:00
2025-04-28 02:00:00+00:00,92983.99,93289.99,92926.01,93109.99,51.18796,2025-04-27 23:00:00-03:00,2025-04-27,23:00:00
2025-04-28 02:15:00+00:00,93111.12,93463.99,93077.28,93415.99,22.65498,2025-04-27 23:15:00-03:00,2025-04-27,23:15:00
2025-04-28 02:30:00+00:00,93416.0,93614.68,93400.0,93500.0,29.05248,2025-04-27 23:30:00-03:00,2025-04-27,23:30:00
2025-04-28 02:45:00+00:00,93507.74,93666.66,93500.02,93650.0,16.21243,2025-04-27 23:45:00-03:00,2025-04-27,23:45:00
2025-04-28 03:00:00+00:00,93650.01,93661.99,93500.01,93613.99,11.41554,2025-04-28 00:00:00-03:00,2025-04-28,00:00:00
2025-04-28 03:15:00+00:00,93613.99,93856.0,93613.99,93762.3,20.76291,2025-04-28 00:15:00-03:00,2025-04-28,00:15:00
2025-04-28 03:30:00+00:00,93762.3,94014.36,93762.3,93902.17,23.54958,2025-04-28 00:30:00-03:00,2025-04-28,00:30:00
2025-04-28 03:45:00+00:00,93902.18,93930.0,93834.01,93871.99,12.49851,2025-04-28 00:45:00-03:00,2025-04-28,00:45:00
2025-04-28 04:00:00+00:00,93878.0,94034.0,93877.99,94010.0,29.07413,2025-04-28 01:00:00-03:00,2025-04-28,01:00:00
2025-04-28 04:15:00+00:00,94010.01,94199.6,93964.01,94199.6,23.73932,2025-04-28 01:15:00-03:00,2025-04-28,01:15:00
2025-04-28 04:30:00+00:00,94199.51,94205.0,94060.01,94080.91,20.75486,2025-04-28 01:30:00-03:00,2025-04-28,01:30:00
2025-04-28 04:45:00+00:00,94080.91,94146.44,94034.4,94061.99,10.35052,2025-04-28 01:45:00-03:00,2025-04-28,01:45:00
2025-04-28 05:00:00+00:00,94061.99,94231.99,93990.75,94170.75,25.00624,2025-04-28 02:00:00-03:00,2025-04-28,02:00:00
2025-04-28 05:15:00+00:00,94171.99,94355.0,94128.0,94136.01,49.14325,2025-04-28 02:15:00-03:00,2025-04-28,02:15:00
2025-04-28 05:30:00+00:00,94136.01,94226.0,94068.0,94199.99,19.39267,2025-04-28 02:30:00-03:00,2025-04-28,02:30:00
2025-04-28 05:45:00+00:00,94199.99,94297.86,94130.01,94250.98,20.52709,2025-04-28 02:45:00-03:00,2025-04-28,02:45:00
2025-04-28 06:00:00+00:00,94250.97,94430.08,94250.97,94425.98,31.26928,2025-04-28 03:00:00-03:00,2025-04-28,03:00:00
2025-04-28 06:15:00+00:00,94425.98,94466.0,94338.0,94364.03,28.07385,2025-04-28 03:15:00-03:00,2025-04-28,03:15:00
2025-04-28 06:30:00+00:00,94364.03,94641.3,94364.02,94592.84,32.87735,2025-04-28 03:30:00-03:00,2025-04-28,03:30:00
2025-04-28 06:45:00+00:00,94592.84,94700.0,94461.95,94613.98,34.59025,2025-04-28 03:45:00-03:00,2025-04-28,03:45:00
2025-04-28 07:00:00+00:00,94613.99,94697.98,94509.8,94533.99,28.13914,2025-04-28 04:00:00-03:00,2025-04-28,04:00:00
2025-04-28 07:15:00+00:00,94534.0,94709.8,94534.0,94698.0,25.67463,2025-04-28 04:15:00-03:00,2025-04-28,04:15:00
2025-04-28 07:30:00+00:00,94698.0,94801.98,94646.0,94794.03,57.82474,2025-04-28 04:30:00-03:00,2025-04-28,04:30:00
2025-04-28 07:45:00+00:00,94794.03,94834.0,94688.0,94722.0,28.46997,2025-04-28 04:45:00-03:00,2025-04-28,04:45:00
2025-04-28 08:00:00+00:00,94722.01,94862.29,94636.02,94752.0,33.85488,2025-04-28 05:00:00-03:00,2025-04-28,05:00:00
2025-04-28 08:15:00+00:00,94752.01,94860.27,94738.11,94860.26,19.64119,2025-04-28 05:15:00-03:00,2025-04-28,05:15:00
2025-04-28 08:30:00+00:00,94860.26,94860.75,94740.02,94763.98,18.72831,2025-04-28 05:30:00-03:00,2025-04-28,05:30:00
2025-04-28 08:45:00+00:00,94763.99,94781.99,94623.95,94741.97,18.33965,2025-04-28 05:45:00-03:00,2025-04-28,05:45:00
2025-04-28 09:00:00+00:00,94741.99,94928.43,94709.8,94714.0,48.29118,2025-04-28 06:00:00-03:00,2025-04-28,06:00:00
2025-04-28 09:15:00+00:00,94714.0,94854.48,94712.01,94773.98,30.74945,2025-04-28 06:15:00-03:00,2025-04-28,06:15:00
2025-04-28 09:30:00+00:00,94773.98,94885.03,94773.97,94866.0,35.50956,2025-04-28 06:30:00-03:00,2025-04-28,06:30:00
2025-04-28 09:45:00+00:00,94866.0,94869.73,94730.0,94774.0,33.19628,2025-04-28 06:45:00-03:00,2025-04-28,06:45:00
2025-04-28 10:00:00+00:00,94773.99,94844.76,94586.24,94704.42,78.09005,2025-04-28 07:00:00-03:00,2025-04-28,07:00:00
2025-04-28 10:15:00+00:00,94704.43,94747.99,94374.0,94615.64,69.20212,2025-04-28 07:15:00-03:00,2025-04-28,07:15:00
2025-04-28 10:30:00+00:00,94616.38,95251.2,94616.38,95222.02,138.20731,2025-04-28 07:30:00-03:00,2025-04-28,07:30:00
2025-04-28 10:45:00+00:00,95221.96,95254.31,95054.01,95107.99,94.08142,2025-04-28 07:45:00-03:00,2025-04-28,07:45:00
2025-04-28 11:00:00+00:00,95108.0,95498.0,95040.02,95290.01,71.1167,2025-04-28 08:00:00-03:00,2025-04-28,08:00:00
2025-04-28 11:15:00+00:00,95290.01,95532.02,95286.01,95521.99,47.73769,2025-04-28 08:15:00-03:00,2025-04-28,08:15:00
2025-04-28 11:30:00+00:00,95522.0,95573.49,95410.97,95452.11,51.66332,2025-04-28 08:30:00-03:00,2025-04-28,08:30:00
2025-04-28 11:45:00+00:00,95452.12,95474.59,95257.23,95355.99,42.88193,2025-04-28 08:45:00-03:00,2025-04-28,08:45:00
2025-04-28 12:00:00+00:00,95356.0,95406.84,95108.93,95163.14,52.43239,2025-04-28 09:00:00-03:00,2025-04-28,09:00:00
2025-04-28 12:15:00+00:00,95163.15,95356.0,95150.01,95355.99,27.40251,2025-04-28 09:15:00-03:00,2025-04-28,09:15:00
2025-04-28 12:30:00+00:00,95356.0,95546.33,95258.56,95546.33,53.29717,2025-04-28 09:30:00-03:00,2025-04-28,09:30:00
2025-04-28 12:45:00+00:00,95546.33,95655.68,95338.41,95388.01,58.69492,2025-04-28 09:45:00-03:00,2025-04-28,09:45:00
2025-04-28 13:00:00+00:00,95388.02,95559.54,95200.0,95326.93,135.02761,2025-04-28 10:00:00-03:00,2025-04-28,10:00:00
2025-04-28 13:15:00+00:00,95326.92,95335.29,95096.25,95105.99,25.00772,2025-04-28 10:15:00-03:00,2025-04-28,10:15:00
2025-04-28 13:30:00+00:00,95105.99,95229.99,94600.7,94796.01,126.82276,2025-04-28 10:30:00-03:00,2025-04-28,10:30:00
2025-04-28 13:45:00+00:00,94799.99,94848.0,93956.18,94007.98,267.55736,2025-04-28 10:45:00-03:00,2025-04-28,10:45:00
2025-04-28 14:00:00+00:00,94007.99,94555.42,93886.42,94548.01,80.99624,2025-04-28 11:00:00-03:00,2025-04-28,11:00:00
2025-04-28 14:15:00+00:00,94547.7,94935.51,94500.01,94689.98,75.48026,2025-04-28 11:15:00-03:00,2025-04-28,11:15:00
2025-04-28 14:30:00+00:00,94689.99,94742.0,94252.59,94658.01,67.65867,2025-04-28 11:30:00-03:00,2025-04-28,11:30:00
2025-04-28 14:45:00+00:00,94659.98,94781.99,94399.64,94470.02,61.74822,2025-04-28 11:45:00-03:00,2025-04-28,11:45:00
2025-04-28 15:00:00+00:00,94470.02,94569.99,94098.32,94188.01,64.52487,2025-04-28 12:00:00-03:00,2025-04-28,12:00:00
2025-04-28 15:15:00+00:00,94188.0,94229.99,93635.23,93796.02,94.58771,2025-04-28 12:15:00-03:00,2025-04-28,12:15:00
2025-04-28 15:30:00+00:00,93796.01,93913.99,93596.0,93781.98,68.10418,2025-04-28 12:30:00-03:00,2025-04-28,12:30:00
2025-04-28 15:45:00+00:00,93781.98,93877.48,93638.01,93866.0,42.9543,2025-04-28 12:45:00-03:00,2025-04-28,12:45:00
2025-04-28 16:00:00+00:00,93865.99,93865.99,93537.99,93592.67,62.2478,2025-04-28 13:00:00-03:00,2025-04-28,13:00:00
2025-04-28 16:15:00+00:00,93592.67,93764.0,93470.0,93754.01,132.88112,2025-04-28 13:15:00-03:00,2025-04-28,13:15:00
2025-04-28 16:30:00+00:00,93754.0,94068.0,93712.01,94059.99,32.08243,2025-04-28 13:30:00-03:00,2025-04-28,13:30:00
2025-04-28 16:45:00+00:00,94060.0,94060.0,93686.0,93771.99,33.89471,2025-04-28 13:45:00-03:00,2025-04-28,13:45:00
2025-04-28 17:00:00+00:00,93771.98,93842.06,93690.0,93690.0,28.02267,2025-04-28 14:00:00-03:00,2025-04-28,14:00:00
2025-04-28 17:15:00+00:00,93690.01,93819.99,93611.0,93611.01,33.90547,2025-04-28 14:15:00-03:00,2025-04-28,14:15:00
2025-04-28 17:30:00+00:00,93611.01,93922.0,93532.6,93920.02,39.03589,2025-04-28 14:30:00-03:00,2025-04-28,14:30:00
2025-04-28 17:45:00+00:00,93920.01,94133.32,93910.01,94126.17,64.99079,2025-04-28 14:45:00-03:00,2025-04-28,14:45:00
2025-04-28 18:00:00+00:00,94126.17,94157.48,93822.01,93842.01,51.15513,2025-04-28 15:00:00-03:00,2025-04-28,15:00:00
2025-04-28 18:15:00+00:00,93842.02,93976.4,93820.0,93920.79,24.56532,2025-04-28 15:15:00-03:00,2025-04-28,15:15:00
2025-04-28 18:30:00+00:00,93920.8,94106.44,93890.2,94024.0,22.63265,2025-04-28 15:30:00-03:00,2025-04-28,15:30:00
2025-04-28 18:45:00+00:00,94024.0,94477.0,94019.83,94224.0,93.78742,2025-04-28 15:45:00-03:00,2025-04-28,15:45:00
2025-04-28 19:00:00+00:00,94223.14,94675.6,94192.0,94468.6,56.05417,2025-04-28 16:00:00-03:00,2025-04-28,16:00:00
2025-04-28 19:15:00+00:00,94468.61,94847.54,94464.6,94709.38,50.90589,2025-04-28 16:15:00-03:00,2025-04-28,16:15:00
2025-04-28 19:30:00+00:00,94709.38,94949.48,94703.41,94944.95,61.37569,2025-04-28 16:30:00-03:00,2025-04-28,16:30:00
2025-04-28 19:45:00+00:00,94944.96,94964.02,94792.64,94819.36,52.02621,2025-04-28 16:45:00-03:00,2025-04-28,16:45:00
2025-04-28 20:00:00+00:00,94819.36,94845.46,94580.22,94580.23,34.5951,2025-04-28 17:00:00-03:00,2025-04-28,17:00:00
2025-04-28 20:15:00+00:00,94580.23,94739.99,94572.43,94679.99,15.0515,2025-04-28 17:15:00-03:00,2025-04-28,17:15:00
2025-04-28 20:30:00+00:00,94679.99,94705.6,94489.75,94489.76,17.43819,2025-04-28 17:30:00-03:00,2025-04-28,17:30:00
2025-04-28 20:45:00+00:00,94489.76,94525.99,94400.24,94496.73,19.03457,2025-04-28 17:45:00-03:00,2025-04-28,17:45:00
2025-04-28 21:00:00+00:00,94496.72,94573.26,94398.0,94398.01,15.93684,2025-04-28 18:00:00-03:00,2025-04-28,18:00:00
2025-04-28 21:15:00+00:00,94398.0,94459.98,94377.72,94419.98,6.13681,2025-04-28 18:15:00-03:00,2025-04-28,18:15:00
2025-04-28 21:30:00+00:00,94419.98,94450.21,94321.38,94391.48,10.43193,2025-04-28 18:30:00-03:00,2025-04-28,18:30:00
2025-04-28 21:45:00+00:00,94391.48,94571.65,94362.15,94571.4,11.14226,2025-04-28 18:45:00-03:00,2025-04-28,18:45:00
2025-04-28 22:00:00+00:00,94571.4,94733.33,94509.81,94650.65,22.37516,2025-04-28 19:00:00-03:00,2025-04-28,19:00:00
2025-04-28 22:15:00+00:00,94650.65,94722.48,94499.96,94542.01,8.97534,2025-04-28 19:15:00-03:00,2025-04-28,19:15:00
2025-04-28 22:30:00+00:00,94542.01,94717.99,94506.01,94647.99,15.38044,2025-04-28 19:30:00-03:00,2025-04-28,19:30:00
2025-04-28 22:45:00+00:00,94648.0,94907.0,94648.0,94835.99,26.65832,2025-04-28 19:45:00-03:00,2025-04-28,19:45:00
2025-04-28 23:00:00+00:00,94836.0,95020.36,94816.0,95008.99,24.43026,2025-04-28 20:00:00-03:00,2025-04-28,20:00:00
2025-04-28 23:15:00+00:00,95008.98,95142.5,94928.02,95088.0,30.39869,2025-04-28 20:15:00-03:00,2025-04-28,20:15:00
2025-04-28 23:30:00+00:00,95090.18,95200.0,95059.46,95122.29,25.29597,2025-04-28 20:30:00-03:00,2025-04-28,20:30:00
2025-04-28 23:45:00+00:00,95122.28,95137.98,94966.64,95033.99,17.00296,2025-04-28 20:45:00-03:00,2025-04-28,20:45:00
2025-04-29 00:00:00+00:00,95033.98,95050.0,94869.57,94881.99,17.82104,2025-04-28 21:00:00-03:00,2025-04-28,21:00:00
2025-04-29 00:15:00+00:00,94881.99,95137.99,94852.01,95055.93,20.52742,2025-04-28 21:15:00-03:00,2025-04-28,21:15:00
2025-04-29 00:30:00+00:00,95057.6,95210.41,94983.24,95198.19,23.89407,2025-04-28 21:30:00-03:00,2025-04-28,21:30:00
2025-04-29 00:45:00+00:00,95198.2,95250.0,94963.53,95084.02,31.01257,2025-04-28 21:45:00-03:00,2025-04-28,21:45:00
2025-04-29 01:00:00+00:00,95084.01,95439.08,95001.01,95059.79,69.48854,2025-04-28 22:00:00-03:00,2025-04-28,22:00:00
2025-04-29 01:15:00+00:00,95063.99,95071.99,94755.79,95033.39,32.06991,2025-04-28 22:15:00-03:00,2025-04-28,22:15:00
2025-04-29 01:30:00+00:00,95033.99,95357.99,94976.08,95270.05,40.25557,2025-04-28 22:30:00-03:00,2025-04-28,22:30:00
2025-04-29 01:45:00+00:00,95270.05,95481.88,94862.47,94881.99,46.98816,2025-04-28 22:45:00-03:00,2025-04-28,22:45:00
2025-04-29 02:00:00+00:00,94882.57,94957.98,94647.96,94849.81,39.30625,2025-04-28 23:00:00-03:00,2025-04-28,23:00:00
2025-04-29 02:15:00+00:00,94848.01,94875.99,94668.42,94841.99,19.27629,2025-04-28 23:15:00-03:00,2025-04-28,23:15:00
2025-04-29 02:30:00+00:00,94842.01,94998.68,94763.13,94777.93,75.87693,2025-04-28 23:30:00-03:00,2025-04-28,23:30:00
2025-04-29 02:45:00+00:00,94776.01,94776.01,94534.86,94647.67,53.16737,2025-04-28 23:45:00-03:00,2025-04-28,23:45:00
2025-04-29 03:00:00+00:00,94647.68,94743.96,94453.54,94483.99,49.03633,2025-04-29 00:00:00-03:00,2025-04-29,00:00:00
2025-04-29 03:15:00+00:00,94483.99,94760.01,94483.98,94678.78,17.59096,2025-04-29 00:15:00-03:00,2025-04-29,00:15:00
